comparison_id,stratum_dimension,stratum_value,metric,baseline_method,candidate_method,direction,relative_definition,relative_point_defined,relative_interval_defined,relative_status,improvement_direction,n_trajectories,n_expected_trajectories,n_excluded_trajectories,resamples,seed,confidence_level,baseline_mean,baseline_median,baseline_q25,baseline_q75,candidate_mean,candidate_median,candidate_q25,candidate_q75,absolute_difference,absolute_ci_low,absolute_ci_high,relative_difference,relative_ci_low,relative_ci_high,improvement,improvement_ci_low,improvement_ci_high,relative_improvement,relative_improvement_ci_low,relative_improvement_ci_high,effect_size_name,effect_size,effect_size_ci_low,effect_size_ci_high,effect_size_defined,unadjusted_p_value
position:jerk_qp_direct-vs-one_step_direct,reference_family,rapid_reversal,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361325,0.95,0.027098445071287912,0.015010042827851813,0.005286894657690905,0.03954615467161304,0.02516108732875715,0.01253749148161748,0.004854422534829433,0.03934822520448433,-0.0019373577425307702,-0.003117602771869436,-0.0009285333558558975,-0.07149331769532019,-0.0934260890720075,-0.04773794617389804,0.0019373577425307702,0.0009285333558558975,0.003117602771869436,0.07149331769532019,0.04773794617389804,0.0934260890720075,paired_cohen_dz_candidate_minus_baseline,-0.753512771306327,-1.1770427160881596,-0.5252986880850394,True,0.0010998900109989002
position:jerk_qp_direct-vs-one_step_direct,reference_family,stationary_endpoint,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361326,0.95,0.014079148157120382,0.01442202598448681,0.00947331898081644,0.019217895195284745,0.015323059872947315,0.01585303691077005,0.010694233515468865,0.02039278275677417,0.0012439117158269356,0.0009249237282066014,0.0016087838123127875,0.0883513478191392,0.07100900728386582,0.10865009002989115,-0.0012439117158269356,-0.0016087838123127875,-0.0009249237282066014,-0.0883513478191392,-0.10865009002989115,-0.07100900728386582,paired_cohen_dz_candidate_minus_baseline,1.5490725849036335,1.1840460386347527,2.6879564355107477,True,9.999000099990002e-05
position:jerk_qp_direct-vs-one_step_direct,reference_family,stop_and_go,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361327,0.95,0.007876229059785328,0.00834957628910736,0.004679485986560762,0.010851429747938665,0.006593843831088619,0.006710183099475968,0.004515592215624972,0.00900087097998871,-0.0012823852286967072,-0.0019065602287717883,-0.0007153395434336271,-0.16281715767312377,-0.2016859572980934,-0.11412173037177889,0.0012823852286967072,0.0007153395434336271,0.0019065602287717883,0.16281715767312377,0.11412173037177889,0.2016859572980934,paired_cohen_dz_candidate_minus_baseline,-0.9011286990742955,-1.3113009178507349,-0.6460991177668821,True,0.0004999500049995
position:jerk_qp_direct-vs-one_step_direct,demand_stratum,high,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361323,0.95,0.04819133350494021,0.01676425534956718,0.011266159632995392,0.020623656663062997,0.03880970147176192,0.018091470943156676,0.01003486578402445,0.019973242961731127,-0.009381632033178287,-0.025799797557426257,-0.0006275629268626778,-0.19467467178961864,-0.29281857639300296,-0.023788965041307192,0.009381632033178287,0.0006275629268626778,0.025799797557426257,0.19467467178961864,0.023788965041307192,0.29281857639300296,paired_cohen_dz_candidate_minus_baseline,-0.21670771136816516,-0.6253950776238,-0.19172132576861775,True,0.07739226077392261
position:jerk_qp_direct-vs-one_step_direct,demand_stratum,low,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361324,0.95,0.008998049802872367,0.004494784079258804,0.003448156849131868,0.004967625287686662,0.008618148336035391,0.004315262918635182,0.0029265725892372004,0.005310203614848926,-0.0003799014668369792,-0.001030589288596273,5.454467373894239e-05,-0.04222042277602272,-0.06938883531530235,0.01026799953223508,0.0003799014668369792,-5.454467373894239e-05,0.001030589288596273,0.04222042277602272,-0.01026799953223508,0.06938883531530235,paired_cohen_dz_candidate_minus_baseline,-0.23371651804734872,-0.46305481424945644,0.10043127300092881,True,0.16318368163183683
position:jerk_qp_direct-vs-one_step_direct,demand_stratum,medium,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361325,0.95,0.030457194586628458,0.011564302751001532,0.009361534477613481,0.017069224883323183,0.02856370860681268,0.012681348192256556,0.0081458254624335,0.015494137079816235,-0.0018934859798157753,-0.0053547301646235945,0.00031251019803773167,-0.06216875866325086,-0.11637109460237643,0.013977440292845585,0.0018934859798157753,-0.00031251019803773167,0.0053547301646235945,0.06216875866325086,-0.013977440292845585,0.11637109460237643,paired_cohen_dz_candidate_minus_baseline,-0.22130983319055966,-0.5662029714970855,0.10639934885027831,True,0.17948205179482052
position:jerk_qp_direct-vs-one_step_direct,demand_stratum,near_limit,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361326,0.95,0.07311926127395577,0.02126206499578065,0.01429531974708813,0.02682598907603791,0.05688699484348057,0.022795063279118448,0.012391885586412205,0.02722592204739931,-0.016232266430475185,-0.04789041681560815,0.000362635792358595,-0.22199713382849684,-0.3737032928148227,0.008358818127428284,0.016232266430475185,-0.000362635792358595,0.04789041681560815,0.22199713382849684,-0.008358818127428284,0.3737032928148227,paired_cohen_dz_candidate_minus_baseline,-0.1924558377162164,-0.4863868176722196,0.08407057804462571,True,0.16058394160583941
position:jerk_qp_direct-vs-one_step_direct,sample_rate_hz,100,position_rmse,one_step_governed_pva_direct,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,120,120,0,10000,20361324,0.95,0.04019145979209921,0.012630265385407118,0.005454743322113741,0.021517370168224925,0.03321963831452265,0.012632955374887959,0.005399215005101245,0.022393153328028798,-0.006971821477576555,-0.016694355420831416,-0.0007787288930502559,-0.173465246438923,-0.28152296542960725,-0.030117126745345033,0.006971821477576555,0.0007787288930502559,0.016694355420831416,0.173465246438923,0.030117126745345033,0.28152296542960725,paired_cohen_dz_candidate_minus_baseline,-0.14700029945012028,-0.29091092716428096,-0.10565108323308474,True,0.07079292070792921
position:jerk_qp_direct-vs-jerk_qp_ruckig,reference_family,boundary_grazing,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361422,0.95,0.01016941250083004,0.009936780962757318,0.006173927083900101,0.013490842507946294,0.010169412786924181,0.00993677908273673,0.006173926983476519,0.013490845340765532,2.860941407389905e-10,-3.8641287043923185e-10,9.71067135225765e-10,2.8132809119075382e-08,-4.175569505002227e-08,9.007374586767434e-08,-2.860941407389905e-10,-9.71067135225765e-10,3.8641287043923185e-10,-2.8132809119075382e-08,-9.007374586767434e-08,4.175569505002227e-08,paired_cohen_dz_candidate_minus_baseline,0.17678101059162352,-0.28747992583453663,0.6067120879509988,True,0.41585841415858416
position:jerk_qp_direct-vs-jerk_qp_ruckig,reference_family,oscillatory,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361423,0.95,0.1273778224037188,0.09802576760974671,0.020048038862620327,0.16916315710319796,0.12737782281730636,0.09802577066701978,0.02004803874535873,0.16916315721669217,4.135875539398523e-10,-6.945793332743633e-11,1.0666951255611493e-09,3.2469353466336033e-09,-6.566741649399149e-10,9.230527560095351e-09,-4.135875539398523e-10,-1.0666951255611493e-09,6.945793332743633e-11,-3.2469353466336033e-09,-9.230527560095351e-09,6.566741649399149e-10,paired_cohen_dz_candidate_minus_baseline,0.30373418564026683,-0.18234180401323088,0.5612755611767215,True,0.15608439156084392
position:jerk_qp_direct-vs-jerk_qp_ruckig,reference_family,piecewise_constant_jerk,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361424,0.95,0.014692603125771633,0.01585226751355897,0.010206792507811643,0.019663660321892013,0.014692603250112232,0.01585226887434498,0.010206792507817324,0.01966366003629478,1.2434060074964504e-10,-6.35428778453413e-11,4.314304818194176e-10,8.462802655544734e-09,-4.376740381701891e-09,3.0516924435731334e-08,-1.2434060074964504e-10,-4.314304818194176e-10,6.35428778453413e-11,-8.462802655544734e-09,-3.0516924435731334e-08,4.376740381701891e-09,paired_cohen_dz_candidate_minus_baseline,0.19287052155787096,-0.6067682004865921,0.4228540532477349,True,0.45285471452854714
position:jerk_qp_direct-vs-jerk_qp_ruckig,reference_family,rapid_reversal,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361425,0.95,0.025161087335542905,0.012537491398171037,0.004854422857703778,0.03934822547510646,0.02516108732875715,0.01253749148161748,0.004854422534829433,0.03934822520448433,-6.785752103451171e-12,-5.91916666625291e-10,5.53939270966702e-10,-2.69692323426163e-10,-2.8297749084094204e-08,2.4704645156493712e-08,6.785752103451171e-12,-5.53939270966702e-10,5.91916666625291e-10,2.69692323426163e-10,-2.4704645156493712e-08,2.8297749084094204e-08,paired_cohen_dz_candidate_minus_baseline,-0.00519396506578319,-0.43489734994023344,0.4640239623422968,True,0.9812018798120188
position:jerk_qp_direct-vs-jerk_qp_ruckig,reference_family,stationary_endpoint,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361426,0.95,0.015323059865950967,0.01585303691010504,0.01069423351485518,0.02039278275671862,0.015323059872947315,0.01585303691077005,0.010694233515468865,0.02039278275677417,6.996353279706269e-12,2.085761131951497e-13,2.045716179354534e-11,4.5658982872296356e-10,1.3286431672005942e-11,1.3994698359131662e-09,-6.996353279706269e-12,-2.045716179354534e-11,-2.085761131951497e-13,-4.5658982872296356e-10,-1.3994698359131662e-09,-1.3286431672005942e-11,paired_cohen_dz_candidate_minus_baseline,0.23376685758100788,0.23046133254161383,1.2809127252488812,True,0.07939206079392061
position:jerk_qp_direct-vs-jerk_qp_ruckig,reference_family,stop_and_go,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,20,20,0,10000,20361427,0.95,0.006593843821478597,0.006710183099906375,0.004515592199086359,0.009000870989616001,0.006593843831088619,0.006710183099475968,0.004515592215624972,0.00900087097998871,9.610022174734445e-12,-5.622462120283711e-11,7.264396981686555e-11,1.4574233838282664e-09,-8.216847468775869e-09,1.1799771284349913e-08,-9.610022174734445e-12,-7.264396981686555e-11,5.622462120283711e-11,-1.4574233838282664e-09,-1.1799771284349913e-08,8.216847468775869e-09,paired_cohen_dz_candidate_minus_baseline,0.06377978088396247,-0.3668960838664513,0.5698330626560854,True,0.7674232576742326
position:jerk_qp_direct-vs-jerk_qp_ruckig,demand_stratum,high,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361423,0.95,0.03880970128269813,0.01809147094246008,0.01003486578723448,0.01997324305489891,0.03880970147176192,0.018091470943156676,0.01003486578402445,0.019973242961731127,1.8906379451015994e-10,-1.1956623715130935e-10,5.672703961862728e-10,4.871560157935228e-09,-3.3322009885198246e-09,2.2314828964159766e-08,-1.8906379451015994e-10,-5.672703961862728e-10,1.1956623715130935e-10,-4.871560157935228e-09,-2.2314828964159766e-08,3.3322009885198246e-09,paired_cohen_dz_candidate_minus_baseline,0.1885841566609962,-0.2783763452819176,0.43229001263528255,True,0.28977102289771023
position:jerk_qp_direct-vs-jerk_qp_ruckig,demand_stratum,low,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361424,0.95,0.008618148146542626,0.004315263121958179,0.002926572551224631,0.005310203614819069,0.008618148336035391,0.004315262918635182,0.0029265725892372004,0.005310203614848926,1.8949276414485794e-10,-2.0022264366952824e-11,4.807190029214053e-10,2.198764292777648e-08,-3.0885292245284686e-09,7.251327359548213e-08,-1.8949276414485794e-10,-4.807190029214053e-10,2.0022264366952824e-11,-2.198764292777648e-08,-7.251327359548213e-08,3.0885292245284686e-09,paired_cohen_dz_candidate_minus_baseline,0.2646650798243913,-0.0856120005814463,0.46818237453332673,True,0.13038696130386962
position:jerk_qp_direct-vs-jerk_qp_ruckig,demand_stratum,medium,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361425,0.95,0.02856370874277468,0.012681348191707863,0.00814582557399757,0.015494137489645642,0.02856370860681268,0.012681348192256556,0.0081458254624335,0.015494137079816235,-1.3596199250366185e-10,-5.967213467837976e-10,3.6339919850646855e-10,-4.759955849152609e-09,-3.0062363273756656e-08,1.179466880526059e-08,1.3596199250366185e-10,-3.6339919850646855e-10,5.967213467837976e-10,4.759955849152609e-09,-1.179466880526059e-08,3.0062363273756656e-08,paired_cohen_dz_candidate_minus_baseline,-0.09680581401753965,-0.4576790724881592,0.2257224253418575,True,0.5762423757624238
position:jerk_qp_direct-vs-jerk_qp_ruckig,demand_stratum,near_limit,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,30,30,0,10000,20361426,0.95,0.05688699453017985,0.022795063362136242,0.012391885893728633,0.027225921619254738,0.05688699484348057,0.022795063279118448,0.012391885586412205,0.02722592204739931,3.133007130349622e-10,2.2979102340565968e-11,6.670647678660407e-10,5.507422489489211e-09,4.759093636527402e-10,1.3990006581675473e-08,-3.133007130349622e-10,-6.670647678660407e-10,-2.2979102340565968e-11,-5.507422489489211e-09,-1.3990006581675473e-08,-4.759093636527402e-10,paired_cohen_dz_candidate_minus_baseline,0.3424657347324699,0.05291078986102423,0.563156531371017,True,0.053594640535946404
position:jerk_qp_direct-vs-jerk_qp_ruckig,sample_rate_hz,100,position_rmse,jerk_qp_pva_ruckig,jerk_qp_pva_direct,candidate_minus_baseline,mean(candidate-baseline)/abs(mean(baseline)),True,True,defined,baseline_minus_candidate_lower_is_better,120,120,0,10000,20361424,0.95,0.03321963817554882,0.012632955391519388,0.0053992150050266065,0.02239315332648525,0.03321963831452265,0.012632955374887959,0.005399215005101245,0.022393153328028798,1.3897381979657956e-10,-3.908998299051372e-11,3.3276098957512515e-10,4.183483849588424e-09,-1.2819919797428926e-09,1.069081412398512e-08,-1.3897381979657956e-10,-3.3276098957512515e-10,3.908998299051372e-11,-4.183483849588424e-09,-1.069081412398512e-08,1.2819919797428926e-09,paired_cohen_dz_candidate_minus_baseline,0.13357170480066322,-0.04296693413171084,0.29265990929706037,True,0.14188581141885812
